,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
112,ASICS GT 1000 12,Women's Shoes - Deep Ocean/Lime Green, $99.95 , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain mid-foot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.Extended Tongue Wing for Ankle comfort and supportExternal Heel Counter adds extra support and fit.Ortholite X-30 Updated Sockliner offers soft step in comfort while providing a secure lockdown  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_12/descpage-A112W03.html
113,ASICS GT 1000 12,Women's Shoes - Black/Glow Yellow, $99.95 , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain mid-foot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.Extended Tongue Wing for Ankle comfort and supportExternal Heel Counter adds extra support and fit.Ortholite X-30 Updated Sockliner offers soft step in comfort while providing a secure lockdown  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_12/descpage-A112W01.html
114,ASICS GT 1000 11,Women's Shoes - Piedmont Grey/Silver, $69.88 $100.00* , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain midfoot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.External Heel Counter adds extra support and fit.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_11/descpage-A111W03.html
115,ASICS GT 1000 11,Women's Shoes - Lapis Lazuli Blue/Sky, $69.88 $100.00* , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain midfoot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.External Heel Counter adds extra support and fit.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_11/descpage-AGK11W6.html
116,ASICS GT 1000 11,Women's Shoes - Indigo Blue/Sky, $69.88 $100.00* , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain midfoot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.External Heel Counter adds extra support and fit.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_11/descpage-A111W02.html
117,ASICS GT 1000 11,Women's Shoes - Dusk Violet/VioletQuartz, $69.88 $100.00* , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain midfoot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.External Heel Counter adds extra support and fit.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_11/descpage-A111W01.html
118,ASICS GT 1000 11,Women's Shoes - Mako Blue/Rose, $69.88 $100.00* , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain midfoot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.External Heel Counter adds extra support and fit.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_11/descpage-AGK11W1.html
119,ASICS Noosa Tri 14,Women's Shoes - Safety Yellow/Midnight, $89.00 $130.00* ," Technologies  MIDSOLEFLYTEFOAM midsole provides lightweight and durable cushioning that is also environmentally friendlyGUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefootOUTSOLEGrip Sole Outsole is durable and slip-resistantUPPEREngineered Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Noosa_Tri_14/descpage-AGNTW8.html
120,ASICS Noosa Tri 14,Women's Shoes - Orange Pop/Coral, $89.00 $130.00* ," Technologies  MIDSOLEFLYTEFOAM midsole provides lightweight and durable cushioning that is also environmentally friendlyGUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefootOUTSOLEGrip Sole Outsole is durable and slip-resistantUPPEREngineered Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Noosa_Tri_14/descpage-AGNTW7.html
121,ASICS Noosa Tri 14,Women's Shoes - Diva Pink/Indigo Blue, $89.00 $130.00* ," Technologies  MIDSOLEFLYTEFOAM midsole provides lightweight and durable cushioning that is also environmentally friendlyGUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefootOUTSOLEGrip Sole Outsole is durable and slip-resistantUPPEREngineered Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Noosa_Tri_14/descpage-AGNTW6.html
122,ASICS Noosa Tri 14,Women's Shoes - Lavender Glow/Soft Sky, $89.00 $130.00* ," Technologies  MIDSOLEFLYTEFOAM midsole provides lightweight and durable cushioning that is also environmentally friendlyGUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefootOUTSOLEGrip Sole Outsole is durable and slip-resistantUPPEREngineered Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Noosa_Tri_14/descpage-AGNTW3.html
123,ASICS Noosa Tri 14,Women's Shoes - Safety Yellow/Sea, $89.00 $130.00* ," Technologies  MIDSOLEFLYTEFOAM midsole provides lightweight and durable cushioning that is also environmentally friendlyGUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefootOUTSOLEGrip Sole Outsole is durable and slip-resistantUPPEREngineered Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Noosa_Tri_14/descpage-AGNTW4.html
124,ASICS Noosa Tri 14,Women's Shoes - Soft Sky/Sea Glass, $89.00 $130.00* ," Technologies  MIDSOLEFLYTEFOAM midsole provides lightweight and durable cushioning that is also environmentally friendlyGUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefootOUTSOLEGrip Sole Outsole is durable and slip-resistantUPPEREngineered Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Noosa_Tri_14/descpage-AGNTW5.html
125,ASICS Gun Lap 2 Spikes,Unisex - Diva Pink/White, $89.95 $100.00* ," Technologies  MIDSOLEFLYTEFOAM is a lightweight EVA midsole foam that delivers durable and responsive cushioning.OUTSOLENylon Spike Plate uses a decoupled plate in the forefoot for lightweight flexibility.Shark Skin texture for increased grip on various track surfaces.UPPEREngineered mesh provides a more breathable, lightweight upper.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCMD80015"">800-1500m</i><span>800-1500m</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSTEEPLE"">Steeplechase</i><span>Steeplechase</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gun_Lap_2_Spikes/descpage-ASGL2U3.html
126,ASICS High Jump Pro 2 Right Plant Spikes,Unisex - Red, $109.95 $120.00* ," Technologies  MIDSOLESolyte is an ultra-light, top-of-the-line midsole that delivers durable and responsive cushioning.OUTSOLESharkDuo is a textured thermoplastic unit for increased grip on various track surfaces.Contains 11 spike receptacles per shoe.UPPERSynthetic Leather Upper minimizes the in-shoe movement for optimal performance.Lock Down Strap is located at the forefoot and is a Velcro strap designed to maintain a secure fit.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MHJS"">High Jump</i><span>High Jump</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MDIRT"">Dirt</i><span>Dirt</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/ASICS_High_Jump_Pro_2_Right_Plant_Spikes/descpage-AHJPRP.html
127,ASICS Metasprint Spikes,Unisex - Diva Pink/White, $189.95 $200.00* , Technologies   ,[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHHRD"">Short Hurdle</i><span>Short Hurdle</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCS100400"">100-400m</i><span>100-400m</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MLGHRDL"">Long Hurdle</i><span>Long Hurdle</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Metasprint_Spikes/descpage-AMUSP3.html
128,ASICS Sonicsprint Elite 2 Spikes,Unisex - Diva Pink/Whit, $139.95 $150.00* ," Technologies  OUTSOLEMolded Nylon Spike Plate is a full-length, high-performance spike plate built to provide optimal torsional rigidity and energy return.UPPERDYNAWRAP Technology for better foot locked down and centering.Mesh Upper for a comfortable fit.  ",[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCS100400"">100-400m</i><span>100-400m</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Sonicsprint_Elite_2_Spikes/descpage-AUSSE4.html
129,ASICS Triple Jump Pro 3 Spikes,Unisex - Sunrise Red/Blk, $39.88 $120.00* , Technologies  MIDSOLETHICKER MIDSOLE THAN LONG JUMP PRO 3 to add better cushion to secure the stable steps.OUTSOLEFlat Toe Pebax Spike Plate is lightweight and provides excellent propulsion. The flat toe provides more ground contact for more power on takeoff.SharkDuo in the heel is a textured thermoplastic unit for increased grip on various track surfaces.UPPERHL-0 Mesh Upper provides a custom fit and strong hold.DYNAWRAP lacing system creates a guiding structure to steady an athlete's foot.Lock Down Strap is located at the forefoot and is a Velcro strap designed to maintain a secure fit.  ,[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTJS"">Triple Jump</i><span>Triple Jump</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MDIRT"">Dirt</i><span>Dirt</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Triple_Jump_Pro_3_Spikes/descpage-STJP3US.html
