,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
25,Brooks Hyperion Tempo,Men's Shoes - Blue/Nightlife/Peacoa, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM9.html
26,Brooks Hyperion Tempo,Men's Shoes - Grey/Black/Nightlife, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM6.html
27,Brooks Hyperion Tempo,Men's Shoes - Black/Silver/White, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM7.html
28,Brooks Hyperion Tempo,Men's Shoes - White/Black/Aqua, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM5.html
29,Brooks Hyperion Elite 3,Unisex Shoes - Blue Surf/Cherry, $249.95 , Technologies  MIDSOLEDNA FLASH midsole compound is nitrogen-infused to offer lightweight cushion and adaptive energy return.Carbon Fiber Propulsion Plate has a unique spine construction to speed up your transition from heel to forefoot.Rapid Roll Technology encourages a faster turnover.OUTSOLEStrategic Rubber used in high wear areas to protect the lightweight midsole compound.UPPERQuicknit upper is made of a stretchy knit fabric that is adaptable and breathable for a locked down yet comfortable fit.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFRAC"">Racing</i><span>Racing</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Elite_3/descpage-BHYPM01.html
30,Brooks Hyperion Max,Men's Shoes - Blue Surf/Cherry/Night, $169.95 ," Technologies  MIDSOLEDNA FLASH nitrogen-infused foam provides excellent energy return with every stride.Rapid Roll Technology is the rocker shaped geometry of the shoe that promotes fast transitions.OUTSOLEGreen Rubber is durable with grippy traction.UPPEREngineered Woven material is lightweight, breathable, and structured to provide a dialed in fit that seamlessly secures the foot.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Max/descpage-BHYX1M1.html
31,Brooks Hyperion Max,Men's Shoes - Black/Blazing Yellow, $169.95 ," Technologies  MIDSOLEDNA FLASH nitrogen-infused foam provides excellent energy return with every stride.Rapid Roll Technology is the rocker shaped geometry of the shoe that promotes fast transitions.OUTSOLEGreen Rubber is durable with grippy traction.UPPEREngineered Woven material is lightweight, breathable, and structured to provide a dialed in fit that seamlessly secures the foot.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Max/descpage-BHYX1M2.html
32,Brooks Hyperion Max,Men's Shoes - Cherry Tomato/Arctic, $169.95 ," Technologies  MIDSOLEDNA FLASH nitrogen-infused foam provides excellent energy return with every stride.Rapid Roll Technology is the rocker shaped geometry of the shoe that promotes fast transitions.OUTSOLEGreen Rubber is durable with grippy traction.UPPEREngineered Woven material is lightweight, breathable, and structured to provide a dialed in fit that seamlessly secures the foot.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Max/descpage-BHYX1M3.html
33,Brooks Adrenaline GTS 22,Men's Shoes - Surf/Blue/Green, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22ME.html
34,Brooks Adrenaline GTS 22,Men's Shoes - Nightlife/Blk/Flm, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22MD.html
35,Brooks Adrenaline GTS 22,Men's Shoes - Pixel, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22MP.html
36,Brooks Adrenaline GTS 22,Men's Shoes - Alloy/Grey/Black, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M2.html
37,Brooks Adrenaline GTS 22,Men's Shoes - Black/Blue/Night, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M8.html
38,Brooks Adrenaline GTS 22,Men's Shoes - Black/Black/Ebony, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M6.html
39,Brooks Adrenaline GTS 22,Men's Shoes - Grey/Pearl/Night, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BAG2MR2.html
40,Brooks Adrenaline GTS 22,Men's Shoes - MU Titan/Teal/Grey, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M9.html
41,Brooks Adrenaline GTS 22,Men's Shoes - Black/Blue/Orange, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M5.html
42,Brooks Adrenaline GTS 22,Men's Shoes - Peacoat/Ink, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M1.html
43,Brooks Adrenaline GTS 22,Men's Shoes - Nightlife/Titan, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22MB.html
44,Brooks Launch 9,Men's Shoes - White/Black/Tan, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9M07.html
45,Brooks Launch 9,Men's Shoes - Black/Pink/Yellow, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9M05.html
46,Brooks Launch 9,Men's Shoes - Blue Surf/Black/Cherry, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9M02.html
47,Brooks Launch 9,Men's Shoes - Flame/Titan/Teal, $69.95 $110.00* , Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.OUTSOLEGreen Rubber is thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.UPPERCreel Wrap Mesh upper creates a more snug fit and added breathability  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9M01.html
