,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
0,ASICS Gel Cumulus 25,Men's Shoes - Indigo Blue/Island Blu, $139.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS delivers responsive propulsion and soft cushioning that is lighter than traditional midsole foams and offers increased shock absorption.PURE GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.OUTSOLEAHAR Outsole Rubber Full ground contact rubber providing enhance traction to road surfaces.UPPERRecycled Mesh Upper supports the foot while remaining highly breathable and reducing carbon emissions.OrthoLite™ X-30 sockliner is a heel liner offering soft step-in comfort.  ,"[<div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Cumulus_25/descpage-AC25M03.html
1,ASICS Gel Nimbus 25,Men's Shoes - White/White, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25M12.html
2,ASICS Novablast 3,Men's Shoes - Lite-Show Lime Zest, $149.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M13.html
3,ASICS SUPERBLAST,Unisex Shoes - Cream/Mineral Beige, $199.95 ," Technologies  MIDSOLEFLYTEFOAM Blast Turbo is ASICS' most advanced midsole material for increased energy return and responsiveness.FLYTEFOAM Blast Plus underneath the top layer of FF Blast Turbo provides additional protection, structure, and cushioning.OUTSOLEAHARPLUS is a lightweight and abrasion resistant rubber that is approximately three times higher in resistance than ASICS' conventional rubber.UPPERJacquard Woven Material on the upper provides strength and breathability.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_SUPERBLAST/descpage-ASSBU1.html
4,ASICS Hyper Speed 2,Men's Shoes - Hazard Green/Midngt, $59.88 $90.00* , Technologies  MIDSOLEFlytefoam Blast is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEASICS High Abrasion Rubber (AHAR) is carbon rubber placed in strategic for exceptional durability.UPPERRecycled Open Mesh on the upper provides breathable coverage.Seamless Upper Construction allows for irritation-free sockless wear.Perforated Sockliner provides breathability and adds underfoot comfort.   ,"[<div class=""col is-active"">Minimal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Hyper_Speed_2/descpage-AHSM22.html
5,ASICS Gel Kayano 29,Men's Shoes - Lite-Show, $109.95 $170.00* ," Technologies  MIDSOLERearfoot Gel cushioning system uses a silicone-based gel for responsive shock absorption on impact.Flytefoam Blast Plus provides lightweight and durable cushioning that is also environmentally friendly.Dynamic DuoMax Support System reduces over pronation by controlling the movement of the foot, leading to a smoother heel-to-toe transition.Space Trusstic reduces the weight of the sole while providing stability and retaining the structural integrity of the shoe.Gender-Specific Trusstic is tuned to Men's and Women's specific biomechanical needs, giving each of them the protection, and smooth ride they need.LITETRUSS design creates a smooth and balanced heel-to-toe transition.OUTSOLEASICS High Abrasion Rubber (AHAR) is placed in critical areas for added durability and traction.UPPEREngineered mesh comprises the upper, providing lightweight breathability allowing the foot to move naturally while maintaining structure.External Heel Clutch uses an exoskeletal structure that wraps the heel for a secure fit, with a new X-shaped structure lined with memory foam for a personalized fit.EVA Sockliner provides added cushioning.   ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Kayano_29/descpage-AK29M11.html
6,ASICS Novablast 3,Men's Shoes - Black/Island Blue, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M10.html
7,ASICS Novablast 3,Men's Shoes - Sheet Rock/Black, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M12.html
8,ASICS Novablast 3,Men's Shoes - Black/White, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M04.html
9,ASICS Novablast 3,Men's Shoes - White/Deep Ocean, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M02.html
10,ASICS Novablast 3,Men's Shoes - Safety Yellow/Black, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M03.html
11,ASICS Novablast 3,Men's Shoes - Black/Mink, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M05.html
12,ASICS Novablast 3,Men's Shoes - Black/Amber, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M01.html
13,ASICS Novablast 3,Men's Shoes - White/Piedmont Grey, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M15.html
14,ASICS Novablast 3,Men's Shoes - Electric Red/Midnight, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M11.html
15,ASICS Novablast 3,Men's Shoes - Cream/Fawn, $139.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M09.html
16,ASICS Novablast 3,Men's Shoes - Lite-Show Black/New Leaf, $149.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M08.html
17,ASICS Novablast 3,Men's Shoes - Lite-Show Lime Zest, $149.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M13.html
18,ASICS Novablast 3,Men's Shoes - Platinum White/Pure Silve, $159.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3M07.html
