,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
486,HOKA Cielo X 2 MD Spikes,HOKA,Cielo X 2 MD Spikes,159.95,0.0,0.0,unisex, Ceramic/Evening Primro,,,"800-1500m,Rubber",Supercritical Foammidsole provides lightweight and responsive cushioning.Carbon Fiber Platedelivers a responsive and snappy ride.,Pebax 6-pin spike plate on the outsole for aggressive turns.,Engineered Meshprovides comfortable and breathable fit.  ,https://www.runningwarehouse.com/HOKA_Cielo_X_2_MD_Spikes/descpage-HCX2MU1.html
487,HOKA Crescendo MD Spikes,HOKA,Crescendo MD Spikes,79.95,0.0,0.0,unisex, Ceramic/Diva Blue,,,"800-1500m,Rubber",Compression Molded Bubble-Foam Processfor exceptionally cushioned comfort.,Pebax 6-Pin Spike Plate on the outsole for structure and propulsion.,Single-Layer Meshprovides breathable and race ready fit.  ,https://www.runningwarehouse.com/HOKA_Crescendo_MD_Spikes/descpage-HCRMDU1.html
488,HOKA Crescendo MD Spikes,HOKA,Crescendo MD Spikes,79.95,0.0,0.0,unisex, Black/White,,,"800-1500m,Rubber",Compression Molded Bubble-Foam Processfor exceptionally cushioned comfort.,Pebax 6-Pin Spike Plate on the outsole for structure and propulsion.,Single-Layer Meshprovides breathable and race ready fit.  ,https://www.runningwarehouse.com/HOKA_Crescendo_MD_Spikes/descpage-HCRMDU2.html
489,inov-8 TrailFly G 270 v2,inov-8,TrailFly G 270 v2,170.0,0.0,0.0,Men's Shoes , Pine/Lime,Medium,Neutral,"All Around,Fast Runs,Smooth Trails and Fireroads,Rocky and Technical Trails",POWERFLOW MAX foamfor amazing cushioning and great bounce.Dynamic Fascia Band Shankextends from the midfoot to the forefoot for flexible underfoot impact protection.,G-Grip is graphene-enhanced rubber that provides better traction and increased durability.Adapter-Flexgroove increases agility over uneven terrain.,Hard Wearingupper is lightweight and breathable.  ,https://www.runningwarehouse.com/inov-8_TrailFly_G_270_v2/descpage-ITG27M1.html
490,inov-8 TrailFly Ultra G 300 Max,inov-8,TrailFly Ultra G 300 Max,195.0,0.0,0.0,Men's Shoes , Blue/Grey/N,Medium,Neutral,"All Around,Cushioned Comfort,Smooth Trails and Fireroads,Rocky and Technical Trails","G-FLYfoam is enhanced with graphene, the world's strongest material, for durable cushioning that offers a bouncy ride.Boomerang footbedrunning from the heel to the forefoot offers a plush yet energetic feel with each step and helps to propel the runner forward.","G-GRIPrubber outsole is made with graphene, the world's strongest material, for long-lasting traction.4mm lugsprovide grip on trails while maintaining a smooth ride on roads.",Knit Meshcovers the upper for durable coverage that resists abrasion from the trail.Met-Cradleprovides stability over rough terrain.  ,https://www.runningwarehouse.com/inov-8_TrailFly_Ultra_G_300_Max/descpage-ITUG3M1.html
491,inov-8 Trailtalon 235,inov-8,Trailtalon 235,145.0,0.0,0.0,Men's Shoes , Black/Red/Grey,Minimal,Neutral,"All Around,Rocky and Technical Trails","PowerFlow is a unique midsole compound that delivers increased shock absorption and energy returnDynamic Fascia Band running from the heel to the forefoot acts as a rigid lever arm, releasing energy with each step and propelling the runner forward.1 Arrow Shoc-Zone provides minimal underfoot cushioning and a 3mm heel-to-toe drop. This is inov-8's 2nd lowest level of cushioning on their 0-4 arrow scale.",Tri-C Compound combines three different outsole rubbers for excellent grip and decreased wear.Meta-Flex groove is located at the forefoot to encourage natural forefoot flex during toe-off.,"Synthetic Mesh covers the upper for lightweight, breathable coverage.Toe Cap increases the uppers durability and keeps toes safe from bruising on trails.Met-Cradle is a synthetic webbing upper that supports the forefoot and provides a secure fit.External Heel Cage provides added support and heel lockdown.  ",https://www.runningwarehouse.com/inov-8_Trailtalon_235/descpage-IT235M1.html
492,inov-8 Parkclaw G 280,inov-8,Parkclaw G 280,180.0,0.0,0.0,Men's Shoes , Nectar/Navy,Low,Neutral,"All Around,Smooth Trails and Fireroads,Rocky and Technical Trails",no information,no information,no information,https://www.runningwarehouse.com/inov-8_Parkclaw_G_280/descpage-IPG28M1.html
493,inov-8 Mudclaw 300,inov-8,Mudclaw 300,160.0,0.0,0.0,Men's Shoes , Blue/Yellow,Minimal,Neutral,"All Around,Fast Runs,Racing,Smooth Trails and Fireroads,Soft and Muddy Trails,Snowy and Icy Trails",EVA foamfor amazing cushioning and impact protection.Dynamic Fascia Band Shankextends from the midfoot to the forefoot for flexible underfoot impact protection.,G-Gripis graphene-enhanced rubber that provides better traction and increased durability.Adapter-Flexgroove increases agility over uneven terrain.8mm Lugsgrip on the loose and muddy surfaces.,Hard Wearingupper is lightweight and breathable.  ,https://www.runningwarehouse.com/inov-8_Mudclaw_300/descpage-IM300M1.html
494,Mizuno Wave Rebellion Pro,Mizuno,Wave Rebellion Pro,249.95,0.0,0.0,Men's Shoes , White/Silver,Maximal,Neutral,"Fast Runs,Racing,Roads and Pavement",MIZUNO ENERZY LITEis a highly responsive and lightweight foam.MIZUNO ENERZY LITE PLUS top layer foam provides even more rebound and is even more soft than ENERZY LITE.REINFORCED CARBON WAVE PLATE adds stabilization and propulsion.,G3 RUBBERis durable and grippy.UPPERENGINEERED MESH ,"ENGINEERED MESH UPPER is thin, race ready, and contains more than 90% recycled content.  ",https://www.runningwarehouse.com/Mizuno_Wave_Rebellion_Pro/descpage-MIWRPM1.html
495,Mizuno Wave Rebellion Flash,Mizuno,Wave Rebellion Flash,159.95,0.0,0.0,Men's Shoes , White/Silver,Medium,Neutral,"Fast Runs,Racing,Roads and Pavement",MIZUNO ENERZY LITE is highly responsive and lightweight.GLASS FIBER REINFORCED WAVE PLATEincreases energy return and propulsion.,G3 RUBBER offers long lasting traction.,ENGINEERED MESH is breathable and lightweight.  ,https://www.runningwarehouse.com/Mizuno_Wave_Rebellion_Flash/descpage-MIWRFM1.html
496,Mizuno Wave Rider 26,Mizuno,Wave Rider 26,140.0,114.97,82.12,Men's Shoes , Provincial Blue/Nimbus,Medium,Neutral,"All Around,Walking,Roads and Pavement","MIZUNO ENERZYis a more responsive version of U4ic that still delivers a soft, pillowy underfoot feel for cushion upon impact.Mizuno Waveconsists of a redesigned elastic, thermal plastic wave running from the heel to the midfoot, creating an incredibly springy and well-cushioned ride.",X10located in the heel is made of durable carbon rubber for enhanced traction.Blown rubber inthe forefoot increases cushioning and responsiveness.Flex Controllers placedin high flex areas on the outsole act as miniature wave plates for increased flexibility and reduced weight.,Eco-Friendly Jacquard Meshthat is lightweight comfort and breathability.  ,https://www.runningwarehouse.com/Mizuno_Wave_Rider_26/descpage-MR26M07.html
497,Mizuno Wave Rider 26,Mizuno,Wave Rider 26,140.0,114.97,82.12,Men's Shoes , Snorkel Blue/Vapor Gry,Medium,Neutral,"All Around,Walking,Roads and Pavement","MIZUNO ENERZYis a more responsive version of U4ic that still delivers a soft, pillowy underfoot feel for cushion upon impact.Mizuno Waveconsists of a redesigned elastic, thermal plastic wave running from the heel to the midfoot, creating an incredibly springy and well-cushioned ride.",X10located in the heel is made of durable carbon rubber for enhanced traction.Blown rubber inthe forefoot increases cushioning and responsiveness.Flex Controllers placedin high flex areas on the outsole act as miniature wave plates for increased flexibility and reduced weight.,Eco-Friendly Jacquard Meshthat is lightweight comfort and breathability.  ,https://www.runningwarehouse.com/Mizuno_Wave_Rider_26/descpage-MR26M08.html
498,Mizuno Wave Rider 26,Mizuno,Wave Rider 26,140.0,114.97,82.12,Men's Shoes , Ultimate Grey/Neo Lime,Medium,Neutral,"All Around,Walking,Roads and Pavement","MIZUNO ENERZYis a more responsive version of U4ic that still delivers a soft, pillowy underfoot feel for cushion upon impact.Mizuno Waveconsists of a redesigned elastic, thermal plastic wave running from the heel to the midfoot, creating an incredibly springy and well-cushioned ride.",X10located in the heel is made of durable carbon rubber for enhanced traction.Blown rubber inthe forefoot increases cushioning and responsiveness.Flex Controllers placedin high flex areas on the outsole act as miniature wave plates for increased flexibility and reduced weight.,Eco-Friendly Jacquard Meshthat is lightweight comfort and breathability.  ,https://www.runningwarehouse.com/Mizuno_Wave_Rider_26/descpage-MR26M05.html
499,Mizuno Wave Rider 26,Mizuno,Wave Rider 26,140.0,114.97,82.12,Men's Shoes , Super Sonic/Ice Water,Medium,Neutral,"All Around,Walking,Roads and Pavement","MIZUNO ENERZYis a more responsive version of U4ic that still delivers a soft, pillowy underfoot feel for cushion upon impact.Mizuno Waveconsists of a redesigned elastic, thermal plastic wave running from the heel to the midfoot, creating an incredibly springy and well-cushioned ride.",X10located in the heel is made of durable carbon rubber for enhanced traction.Blown rubber inthe forefoot increases cushioning and responsiveness.Flex Controllers placedin high flex areas on the outsole act as miniature wave plates for increased flexibility and reduced weight.,Eco-Friendly Jacquard Meshthat is lightweight comfort and breathability.  ,https://www.runningwarehouse.com/Mizuno_Wave_Rider_26/descpage-MR26M03.html
500,Mizuno Wave Rider 26,Mizuno,Wave Rider 26,140.0,114.97,82.12,Men's Shoes , Snow White,Medium,Neutral,"All Around,Walking,Roads and Pavement","MIZUNO ENERZYis a more responsive version of U4ic that still delivers a soft, pillowy underfoot feel for cushion upon impact.Mizuno Waveconsists of a redesigned elastic, thermal plastic wave running from the heel to the midfoot, creating an incredibly springy and well-cushioned ride.",X10located in the heel is made of durable carbon rubber for enhanced traction.Blown rubber inthe forefoot increases cushioning and responsiveness.Flex Controllers placedin high flex areas on the outsole act as miniature wave plates for increased flexibility and reduced weight.,Eco-Friendly Jacquard Meshthat is lightweight comfort and breathability.  ,https://www.runningwarehouse.com/Mizuno_Wave_Rider_26/descpage-MR26M02.html
